ANSI,State,County,sqmiles,y1997,y2002,y2007
a31091,NEBRASKA,HOOKER,721.1578125,20349,18797,22059
a31093,NEBRASKA,HOWARD,569.340625,212378,184959,157759
a31095,NEBRASKA,JEFFERSON,570.1859375,244445,260131,232700
a31097,NEBRASKA,JOHNSON,376.053125,148352,144886,113982
a31099,NEBRASKA,KEARNEY,516.2484375,272208,280460,272177
a31101,NEBRASKA,KEITH,1061.601563,263004,262547,260184
a31103,NEBRASKA,KEYA PAHA,773.08125,101514,116449,101405
a31105,NEBRASKA,KIMBALL,951.7359375,356033,354389,346020
a31107,NEBRASKA,KNOX,1108.359375,331836,332418,273593
a31109,NEBRASKA,LANCASTER,837.5515625,356202,364544,323610
a31111,NEBRASKA,LINCOLN,2564.026563,441087,431478,527021
a31113,NEBRASKA,LOGAN,570.6734375,59602,68570,69963
a31115,NEBRASKA,LOUP,568.2921875,38517,48582,35265
a31119,NEBRASKA,MADISON,572.7484375,281257,281927,257990
a31117,NEBRASKA,MCPHERSON,858.9828125,37353,46709,34854
a31121,NEBRASKA,MERRICK,484.9890625,225634,216711,199641
a31123,NEBRASKA,MORRILL,1423.915625,233491,233629,266348
a31125,NEBRASKA,NANCE,441.615625,166578,148833,138178
a31127,NEBRASKA,NEMAHA,407.384375,203587,207877,169508
a31129,NEBRASKA,NUCKOLLS,575.1578125,234927,238743,205197
a31131,NEBRASKA,OTOE,615.6328125,280327,277713,258398
a31133,NEBRASKA,PAWNEE,431.0765625,147010,164858,139385
a31135,NEBRASKA,PERKINS,883.384375,485080,437642,444497
a31137,NEBRASKA,PHELPS,539.7875,308988,294056,281690
a31139,NEBRASKA,PIERCE,573.253125,263104,271146,247215
a31141,NEBRASKA,PLATTE,674.0671875,361523,364557,355259
a31143,NEBRASKA,POLK,438.2375,227906,226054,228592
a31145,NEBRASKA,RED WILLOW,716.990625,274953,252386,247135
a31147,NEBRASKA,RICHARDSON,553.3453125,245111,244515,209034
a31149,NEBRASKA,ROCK,1008.285938,167188,177850,154635
a31151,NEBRASKA,SALINE,574.01875,271355,282312,241911
a31153,NEBRASKA,SARPY,238.9921875,92725,91481,86719
a31155,NEBRASKA,SAUNDERS,749.1828125,393365,399755,359915
a31157,NEBRASKA,SCOTTS BLUFF,739.4390625,233392,234443,192776
a31159,NEBRASKA,SEWARD,571.425,286098,306353,272420
a31161,NEBRASKA,SHERIDAN,2440.903125,336713,316641,285985
a31163,NEBRASKA,SHERMAN,565.7140625,179159,142782,125561
a31165,NEBRASKA,SIOUX,2066.640625,97774,117634,119572
a31167,NEBRASKA,STANTON,427.9515625,187346,184577,177938
a31169,NEBRASKA,THAYER,573.809375,294776,295909,266148
a31171,NEBRASKA,THOMAS,712.890625,13547,12657,10180
a31173,NEBRASKA,THURSTON,393.590625,173766,192071,173210
a31175,NEBRASKA,VALLEY,568.0671875,156234,151997,147845
a31177,NEBRASKA,WASHINGTON,389.9578125,200840,211493,188129
a31179,NEBRASKA,WAYNE,442.9171875,238573,245492,238313
a31181,NEBRASKA,WEBSTER,574.9171875,188497,183417,177974
a31183,NEBRASKA,WHEELER,575.1765625,123168,121453,113156
a31185,NEBRASKA,YORK,572.525,329487,319446,314696
a31000,NEBRASKA,,77353.73,#N/A,#N/A,#N/A
a32510,NEVADA,CARSON CITY,144.6390625,1339,1667,1170
a32001,NEVADA,CHURCHILL,4929.94375,54978,54125,36379
a32003,NEVADA,CLARK,7877.428125,10007,10219,6220
a32005,NEVADA,DOUGLAS,709.8484375,26215,79161,20931
a32007,NEVADA,ELKO,17169.80469,233711,203252,190934
a32009,NEVADA,ESMERALDA,3581.854688,12379,17532,12769
a32011,NEVADA,EUREKA,4175.664063,41629,52512,50875
a32013,NEVADA,HUMBOLDT,9640.842188,172073,174045,153261
a32015,NEVADA,LANDER,5493.615625,31863,60008,37951
a32017,NEVADA,LINCOLN,10632.65,17191,25719,17903
a32019,NEVADA,LYON,2001.554688,80452,72020,78910
a32021,NEVADA,MINERAL,3752.809375,10933,8674,6383
a32023,NEVADA,NYE,18181.90938,28484,41208,28080
a32027,NEVADA,PERSHING,6036.729688,49709,52941,69187
a32029,NEVADA,STOREY,262.9203125,619,72,36
a32031,NEVADA,WASHOE,6302.54375,43142,50396,18973
a32033,NEVADA,WHITE PINE,8875.545313,32564,36744,23756
a32000,NEVADA,,110560.72,#N/A,#N/A,#N/A
a33001,NEW HAMPSHIRE,BELKNAP,400.2359375,6015,6233,6108
a33003,NEW HAMPSHIRE,CARROLL,930.8609375,6604,6581,6793
a33005,NEW HAMPSHIRE,CHESHIRE,706.671875,13974,12202,11822
a33007,NEW HAMPSHIRE,COOS,1794.546875,15046,13869,13945
a33009,NEW HAMPSHIRE,GRAFTON,1708.759375,29669,25026,24887
a33011,NEW HAMPSHIRE,HILLSBOROUGH,876.1578125,17100,13666,13074
a33013,NEW HAMPSHIRE,MERRIMACK,934.1203125,18917,18913,16344
a33015,NEW HAMPSHIRE,ROCKINGHAM,694.7,16227,11123,13587
a33017,NEW HAMPSHIRE,STRAFFORD,368.6875,10141,9752,8980
a33019,NEW HAMPSHIRE,SULLIVAN,537.315625,14001,12023,13398
a33000,NEW HAMPSHIRE,,9349.94,#N/A,#N/A,#N/A
a34001,NEW JERSEY,ATLANTIC,555.7109375,19999,19151,18616
a34003,NEW JERSEY,BERGEN,232.9078125,1580,660,561
a34005,NEW JERSEY,BURLINGTON,798.6015625,69803,67466,53650
a34007,NEW JERSEY,CAMDEN,221.25,7235,6686,5033
a34009,NEW JERSEY,CAPE MAY,251.4125,5779,5450,4338
a34011,NEW JERSEY,CUMBERLAND,485.446875,51700,54430,52330
a34013,NEW JERSEY,ESSEX,126.2125,184,71,43
a34015,NEW JERSEY,GLOUCESTER,322.0125,46307,37422,34709
a34017,NEW JERSEY,HUDSON,46.2015625,#N/A,#N/A,#N/A
a34019,NEW JERSEY,HUNTERDON,427.834375,85335,78288,66553
a34021,NEW JERSEY,MERCER,224.69375,23080,19913,15358
a34023,NEW JERSEY,MIDDLESEX,308.8796875,22309,16507,12899
a34025,NEW JERSEY,MONMOUTH,468.7796875,47459,32658,28008
a34027,NEW JERSEY,MORRIS,459.8890625,14346,9768,9280
a34029,NEW JERSEY,OCEAN,628.828125,6154,4490,4423
a34031,NEW JERSEY,PASSAIC,184.6171875,421,403,419
a34033,NEW JERSEY,SALEM,331.971875,75847,77228,78055
a34035,NEW JERSEY,SOMERSET,301.8109375,32388,22907,19944
a34037,NEW JERSEY,SUSSEX,519.171875,43587,38033,32949
a34039,NEW JERSEY,UNION,102.8578125,153,104,65
a34041,NEW JERSEY,WARREN,356.94375,59253,56033,51464
a34000,NEW JERSEY,,8721.3,#N/A,#N/A,#N/A
a35001,NEW MEXICO,BERNALILLO,1160.5875,19280,19382,22769
a35003,NEW MEXICO,CATRON,6923.623438,13748,16937,5064
a35005,NEW MEXICO,CHAVES,6065.295313,0,100625,85353
a35006,NEW MEXICO,CIBOLA,4539.192188,22356,21966,17011
a35007,NEW MEXICO,COLFAX,3756.876563,49216,49919,25199
a35009,NEW MEXICO,CURRY,1404.778125,461371,497232,411511
a35011,NEW MEXICO,DE BACA,2322.576563,20030,21739,16140
a35013,NEW MEXICO,DONA ANA,3807.134375,102736,94719,95788
a35015,NEW MEXICO,EDDY,4175.690625,73393,70929,67498
a35017,NEW MEXICO,GRANT,3961.63125,14856,12921,8814
a35019,NEW MEXICO,GUADALUPE,3030.375,7494,14993,13175
a35021,NEW MEXICO,HARDING,2125.345313,20181,34431,19854
a35023,NEW MEXICO,HIDALGO,3436.809375,25110,35101,32195
a35025,NEW MEXICO,LEA,4390.848438,112679,127764,128433
a35027,NEW MEXICO,LINCOLN,4831.085938,11515,18637,9323
a35028,NEW MEXICO,LOS ALAMOS,109.1671875,0,18,0
a35029,NEW MEXICO,LUNA,2965.117188,0,37148,42794
a35031,NEW MEXICO,MCKINLEY,5448.723438,0,31271,31395
a35033,NEW MEXICO,MORA,1931.096875,42135,69093,52729
a35035,NEW MEXICO,OTERO,6613.21875,0,20724,18562
a35037,NEW MEXICO,QUAY,2874.61875,253383,246558,245859
a35039,NEW MEXICO,RIO ARRIBA,5860.901563,67541,87018,80301
a35041,NEW MEXICO,ROOSEVELT,2447.585938,363351,396207,403330
a35045,NEW MEXICO,SAN JUAN,5514.021875,87329,99014,107385
a35047,NEW MEXICO,SAN MIGUEL,4717.042188,53493,80771,61382
a35043,NEW MEXICO,SANDOVAL,3710.854688,34254,39891,22804
a35049,NEW MEXICO,SANTA FE,1909.2375,24823,38349,21514
a35051,NEW MEXICO,SIERRA,4179.03125,0,16514,0
a35053,NEW MEXICO,SOCORRO,6646.432813,22671,26072,23815
a35055,NEW MEXICO,TAOS,2203.140625,26631,37330,26184
a35057,NEW MEXICO,TORRANCE,3344.80625,73098,67657,81130
a35059,NEW MEXICO,UNION,3823.65625,89169,126313,122555
a35061,NEW MEXICO,VALENCIA,1066.142188,18705,17864,25207
a35000,NEW MEXICO,,121589.48,#N/A,#N/A,#N/A
a36001,NEW YORK,ALBANY,522.728125,37371,40870,32020
a36003,NEW YORK,ALLEGANY,1029.360938,96026,101707,74635
a36005,NEW YORK,BRONX,42.0953125,0,0,0
a36007,NEW YORK,BROOME,705.76875,50473,54413,43575
a36009,NEW YORK,CATTARAUGUS,1308.360938,115879,108279,91562
a36011,NEW YORK,CAYUGA,691.5703125,207220,178497,193034
a36013,NEW YORK,CHAUTAUQUA,1060.2375,155479,149985,127248
a36015,NEW YORK,CHEMUNG,407.3625,39036,37283,32923
a36017,NEW YORK,CHENANGO,893.559375,109109,100601,86719
a36019,NEW YORK,CLINTON,1037.86875,79761,81809,70891
a36021,NEW YORK,COLUMBIA,634.75,81436,77838,63704
a36023,NEW YORK,CORTLAND,498.778125,69317,70226,61458
a36025,NEW YORK,DELAWARE,1443.028125,96794,92038,68959
a36027,NEW YORK,DUTCHESS,795.63125,64968,59255,46938
a36029,NEW YORK,ERIE,1042.679688,110532,112036,98588
a36031,NEW YORK,ESSEX,1794.298438,26178,24984,22206
a36033,NEW YORK,FRANKLIN,1629.103125,79259,77872,69691
a36035,NEW YORK,FULTON,495.46875,21474,22520,18277
a36037,NEW YORK,GENESEE,492.940625,149815,142178,145987
a36039,NEW YORK,GREENE,647.2421875,25286,31841,22234
a36041,NEW YORK,HAMILTON,1717.5125,0,515,156
a36043,NEW YORK,HERKIMER,1411.979688,92061,97022,77940
a36045,NEW YORK,JEFFERSON,1268.590625,194940,218727,166233
a36047,NEW YORK,KINGS,70.8140625,9,0,0
a36049,NEW YORK,LEWIS,1274.69375,103914,114242,92028
a36051,NEW YORK,LIVINGSTON,631.9890625,162152,154705,165843
a36053,NEW YORK,MADISON,654.85,122192,106245,115935
a36055,NEW YORK,MONROE,657.2453125,97948,84592,105731
a36057,NEW YORK,MONTGOMERY,403.2046875,110255,111982,84091
a36059,NEW YORK,NASSAU,284.553125,1193,495,268
a36061,NEW YORK,NEW YORK,22.7828125,0,4,0
a36063,NEW YORK,NIAGARA,522.85625,120278,123600,113623
a36065,NEW YORK,ONEIDA,1212.046875,143705,146048,108946
a36067,NEW YORK,ONONDAGA,778.396875,114783,114237,106223
a36069,NEW YORK,ONTARIO,644.3453125,166198,151763,153100
a36071,NEW YORK,ORANGE,810.8984375,70870,70753,46268
a36073,NEW YORK,ORLEANS,391.2578125,128339,108502,106304
a36075,NEW YORK,OSWEGO,951.6125,61716,58286,49041
a36077,NEW YORK,OTSEGO,1001.125,120104,112145,88174
a36079,NEW YORK,PUTNAM,230.3125,1748,1780,1286
a36081,NEW YORK,QUEENS,109.3140625,0,0,0
a36083,NEW YORK,RENSSELAER,652.44375,63061,53912,45175
a36085,NEW YORK,RICHMOND,58.3703125,0,0,0
a36087,NEW YORK,ROCKLAND,173.546875,360,581,128
a36091,NEW YORK,SARATOGA,809.9921875,49516,47522,42949
a36093,NEW YORK,SCHENECTADY,204.4140625,12048,11983,10530
a36095,NEW YORK,SCHOHARIE,621.8046875,71346,71008,53031
a36097,NEW YORK,SCHUYLER,328.7953125,39747,37782,37086
a36099,NEW YORK,SENECA,323.7046875,103975,101446,102896
a36089,NEW YORK,ST LAWRENCE,2680.4,223801,221002,176921
a36101,NEW YORK,STEUBEN,1390.58125,226338,225916,211164
a36103,NEW YORK,SUFFOLK,911.9828125,32982,26616,26342
a36105,NEW YORK,SULLIVAN,968.134375,36160,34476,24614
a36107,NEW YORK,TIOGA,518.65625,64458,74588,53816
a36109,NEW YORK,TOMPKINS,474.6546875,67731,66960,67292
a36111,NEW YORK,ULSTER,1124.246875,40696,39358,31683
a36113,NEW YORK,WARREN,866.9578125,2685,1510,1295
a36115,NEW YORK,WASHINGTON,831.184375,124596,130695,112016
a36117,NEW YORK,WAYNE,604.415625,138304,122568,119662
a36119,NEW YORK,WESTCHESTER,430.515625,3556,2462,2512
a36121,NEW YORK,WYOMING,592.765625,141287,151257,157338
a36123,NEW YORK,YATES,338.1125,90699,79814,86596
a36000,NEW YORK,,54556,#N/A,#N/A,#N/A
a37001,NORTH CAROLINA,ALAMANCE,423.9890625,61548,44844,35935
a37003,NORTH CAROLINA,ALEXANDER,259.565625,35649,31094,21490
a37005,NORTH CAROLINA,ALLEGHANY,234.996875,41879,35716,29178
a37007,NORTH CAROLINA,ANSON,531.5875,35845,34965,27777
a37009,NORTH CAROLINA,ASHE,426.215625,51309,50301,38039
a37011,NORTH CAROLINA,AVERY,247.04375,16342,14498,12630
a37013,NORTH CAROLINA,BEAUFORT,827.98125,135010,153100,138955
a37015,NORTH CAROLINA,BERTIE,699.3765625,96855,92982,92745
a37017,NORTH CAROLINA,BLADEN,874.3625,74939,78843,70602
a37019,NORTH CAROLINA,BRUNSWICK,846.9265625,24425,23522,27388
a37021,NORTH CAROLINA,BUNCOMBE,655.9046875,39624,38851,20338
a37023,NORTH CAROLINA,BURKE,506.68125,15501,16877,14378
a37025,NORTH CAROLINA,CABARRUS,361.75625,41403,42951,34570
a37027,NORTH CAROLINA,CALDWELL,471.5921875,18628,14042,11374
a37029,NORTH CAROLINA,CAMDEN,240.559375,49437,55217,47647
a37031,NORTH CAROLINA,CARTERET,505.7109375,46436,46573,38005
a37033,NORTH CAROLINA,CASWELL,424.4984375,54710,39581,37941
a37035,NORTH CAROLINA,CATAWBA,398.7171875,49661,40983,36662
a37037,NORTH CAROLINA,CHATHAM,682.3375,54400,45737,32774
a37039,NORTH CAROLINA,CHEROKEE,455.2609375,11197,9130,6547
a37041,NORTH CAROLINA,CHOWAN,172.59375,39400,46569,53325
a37043,NORTH CAROLINA,CLAY,214.7265625,9091,5895,3263
a37045,NORTH CAROLINA,CLEVELAND,464.25,64937,65846,52639
a37047,NORTH CAROLINA,COLUMBUS,937.3125,115477,108686,106598
a37049,NORTH CAROLINA,CRAVEN,708.8984375,63353,59647,49506
a37051,NORTH CAROLINA,CUMBERLAND,651.8921875,57718,53009,44614
a37053,NORTH CAROLINA,CURRITUCK,261.8875,34298,29594,25117
a37055,NORTH CAROLINA,DARE,383.475,4278,4954,4747
a37057,NORTH CAROLINA,DAVIDSON,552.2140625,59462,57769,45269
a37059,NORTH CAROLINA,DAVIE,264.0515625,43783,43056,31192
a37061,NORTH CAROLINA,DUPLIN,815.446875,159089,162504,159329
a37063,NORTH CAROLINA,DURHAM,285.971875,11388,9991,8433
a37065,NORTH CAROLINA,EDGECOMBE,505.11875,115725,106890,103474
a37067,NORTH CAROLINA,FORSYTH,408.15625,33350,28326,24290
a37069,NORTH CAROLINA,FRANKLIN,491.7203125,71363,56608,49161
a37071,NORTH CAROLINA,GASTON,356.025,20762,21008,14579
a37073,NORTH CAROLINA,GATES,340.44375,49643,51122,49821
a37075,NORTH CAROLINA,GRAHAM,292.0546875,3183,2777,1902
a37077,NORTH CAROLINA,GRANVILLE,530.996875,58142,50217,39775
a37079,NORTH CAROLINA,GREENE,265.9390625,79504,75833,67402
a37081,NORTH CAROLINA,GUILFORD,646.1953125,64298,54559,45979
a37083,NORTH CAROLINA,HALIFAX,724.084375,127665,125491,123867
a37085,NORTH CAROLINA,HARNETT,594.9328125,73729,69519,72086
a37087,NORTH CAROLINA,HAYWOOD,553.6625,28717,26869,14701
a37089,NORTH CAROLINA,HENDERSON,372.9546875,29017,30651,18956
a37091,NORTH CAROLINA,HERTFORD,353.16875,53467,53999,52519
a37093,NORTH CAROLINA,HOKE,390.74375,42926,44900,35384
a37095,NORTH CAROLINA,HYDE,612.728125,82589,91524,67507
a37097,NORTH CAROLINA,IREDELL,574.2,98466,84717,69412
a37099,NORTH CAROLINA,JACKSON,490.7109375,7037,6427,5403
a37101,NORTH CAROLINA,JOHNSTON,791.2140625,138145,132019,128227
a37103,NORTH CAROLINA,JONES,471.2125,50730,52839,51769
a37105,NORTH CAROLINA,LEE,254.95,22552,21453,18553
a37107,NORTH CAROLINA,LENOIR,399.778125,111968,91972,108702
a37109,NORTH CAROLINA,LINCOLN,297.9421875,40487,34627,32246
a37113,NORTH CAROLINA,MACON,515.56875,11180,9418,6277
a37115,NORTH CAROLINA,MADISON,449.4203125,28204,26844,17226
a37117,NORTH CAROLINA,MARTIN,461.175,81754,77823,74052
a37111,NORTH CAROLINA,MCDOWELL,440.9671875,9941,9114,6896
a37119,NORTH CAROLINA,MECKLENBURG,523.775,17070,12079,8412
a37121,NORTH CAROLINA,MITCHELL,221.434375,10740,8892,6626
a37123,NORTH CAROLINA,MONTGOMERY,491.765625,15579,12868,11649
a37125,NORTH CAROLINA,MOORE,697.6421875,38476,35755,26461
a37127,NORTH CAROLINA,NASH,540.2359375,110480,102819,94692
a37129,NORTH CAROLINA,NEW HANOVER,191.5140625,3750,2400,3174
a37131,NORTH CAROLINA,NORTHAMPTON,536.5765625,107188,95809,106222
a37133,NORTH CAROLINA,ONSLOW,765.2375,42276,44381,38122
a37135,NORTH CAROLINA,ORANGE,397.5953125,40606,34770,26021
a37137,NORTH CAROLINA,PAMLICO,336.9421875,43451,44968,40538
a37139,NORTH CAROLINA,PASQUOTANK,226.8796875,80361,94171,79958
a37141,NORTH CAROLINA,PENDER,869.775,41969,38964,35484
a37143,NORTH CAROLINA,PERQUIMANS,247.1234375,70613,86809,63558
a37145,NORTH CAROLINA,PERSON,392.2953125,57206,41898,52116
a37147,NORTH CAROLINA,PITT,651.58125,143751,136799,131401
a37149,NORTH CAROLINA,POLK,237.846875,10993,8859,6809
a37151,NORTH CAROLINA,RANDOLPH,786.190625,81078,74559,63189
a37153,NORTH CAROLINA,RICHMOND,473.434375,24889,20123,18480
a37155,NORTH CAROLINA,ROBESON,948.7625,217397,224209,209329
a37157,NORTH CAROLINA,ROCKINGHAM,565.5515625,55869,50721,44224
a37159,NORTH CAROLINA,ROWAN,511.1578125,71284,68574,63782
a37161,NORTH CAROLINA,RUTHERFORD,564.115625,32392,31472,23480
a37163,NORTH CAROLINA,SAMPSON,944.6859375,182386,192028,210704
a37165,NORTH CAROLINA,SCOTLAND,319.2078125,35598,39580,33834
a37167,NORTH CAROLINA,STANLY,395.05625,67246,71470,58192
a37169,NORTH CAROLINA,STOKES,448.8578125,51541,41844,35195
a37171,NORTH CAROLINA,SURRY,532.165625,73813,64078,53549
a37173,NORTH CAROLINA,SWAIN,528.090625,2327,2833,1495
a37175,NORTH CAROLINA,TRANSYLVANIA,378.378125,7140,10119,7730
a37177,NORTH CAROLINA,TYRRELL,389.03125,51023,69749,51689
a37179,NORTH CAROLINA,UNION,631.5,133879,135580,121067
a37181,NORTH CAROLINA,VANCE,253.5125,27014,25085,20134
a37183,NORTH CAROLINA,WAKE,831.8984375,60661,45826,45922
a37185,NORTH CAROLINA,WARREN,428.4484375,35903,34873,27909
a37187,NORTH CAROLINA,WASHINGTON,348.1921875,91157,100388,82707
a37189,NORTH CAROLINA,WATAUGA,311.54375,27373,21999,11735
a37191,NORTH CAROLINA,WAYNE,552.703125,147313,126720,131735
a37193,NORTH CAROLINA,WILKES,755.34375,61132,55133,37263
a37195,NORTH CAROLINA,WILSON,368.1765625,91072,84738,81781
a37197,NORTH CAROLINA,YADKIN,334.8265625,69802,69389,59676
a37199,NORTH CAROLINA,YANCEY,312.459375,15609,13924,9987
a37000,NORTH CAROLINA,,53818.51,#N/A,#N/A,#N/A
a38001,NORTH DAKOTA,ADAMS,987.6296875,369150,357988,407315
a38003,NORTH DAKOTA,BARNES,1491.58125,776356,737507,795039
a38005,NORTH DAKOTA,BENSON,1388.728125,613214,558127,603869
a38007,NORTH DAKOTA,BILLINGS,1148.890625,124408,138191,120203
a38009,NORTH DAKOTA,BOTTINEAU,1668.45625,821935,821880,891145
a38011,NORTH DAKOTA,BOWMAN,1161.825,328388,383893,371877
a38013,NORTH DAKOTA,BURKE,1103.59375,461882,447629,425483
a38015,NORTH DAKOTA,BURLEIGH,1632.689063,480257,470425,476888
a38017,NORTH DAKOTA,CASS,1764.921875,1083105,1072964,986345
a38019,NORTH DAKOTA,CAVALIER,1488.776563,817612,764086,812288
a38021,NORTH DAKOTA,DICKEY,1131.5,459407,445279,535368
a38023,NORTH DAKOTA,DIVIDE,1260.8125,570189,570404,538343
a38025,NORTH DAKOTA,DUNN,2008.476563,422184,421273,371237
a38027,NORTH DAKOTA,EDDY,630.1875,265786,243116,272172
a38029,NORTH DAKOTA,EMMONS,1510.482813,506954,487106,529824
a38031,NORTH DAKOTA,FOSTER,635.4625,313450,311931,336125
a38033,NORTH DAKOTA,GOLDEN VALLEY,1000.8,220909,183325,231840
a38035,NORTH DAKOTA,GRAND FORKS,1436.404688,731848,699444,753884
a38037,NORTH DAKOTA,GRANT,1659.164063,439509,503347,510893
a38039,NORTH DAKOTA,GRIGGS,708.83125,321606,297870,322538
a38041,NORTH DAKOTA,HETTINGER,1132.232813,583071,551545,582789
a38043,NORTH DAKOTA,KIDDER,1351.217188,410676,402672,420180
a38045,NORTH DAKOTA,LA MOURE,1147.25,576350,578799,569003
a38047,NORTH DAKOTA,LOGAN,992.83125,285776,303292,325952
a38049,NORTH DAKOTA,MCHENRY,1873.99375,683584,693386,692133
a38051,NORTH DAKOTA,MCINTOSH,974.7296875,348982,368637,372247
a38053,NORTH DAKOTA,MCKENZIE,2759.604688,524032,468899,430884
a38055,NORTH DAKOTA,MCLEAN,2110.921875,889520,818667,884687
a38057,NORTH DAKOTA,MERCER,1042.990625,281956,245109,238899
a38059,NORTH DAKOTA,MORTON,1926.310938,559123,582974,548569
a38061,NORTH DAKOTA,MOUNTRAIL,1825.478125,679672,625791,652365
a38063,NORTH DAKOTA,NELSON,981.8046875,444273,430734,457074
a38065,NORTH DAKOTA,OLIVER,722.5234375,187334,180517,176060
a38067,NORTH DAKOTA,PEMBINA,1118.757813,592583,568895,601742
a38069,NORTH DAKOTA,PIERCE,1018.623438,446590,398787,452064
a38071,NORTH DAKOTA,RAMSEY,1186.88125,604441,579621,656379
a38073,NORTH DAKOTA,RANSOM,862.3734375,366711,346440,367796
a38075,NORTH DAKOTA,RENVILLE,877.075,463139,462527,489164
a38077,NORTH DAKOTA,RICHLAND,1435.751563,796756,815256,833222
a38079,NORTH DAKOTA,ROLETTE,903.1,360836,350763,384659
a38081,NORTH DAKOTA,SARGENT,858.528125,421848,426173,429609
a38083,NORTH DAKOTA,SHERIDAN,972.3796875,338173,311218,354766
a38085,NORTH DAKOTA,SIOUX,1094.10625,0,135665,148797
a38087,NORTH DAKOTA,SLOPE,1214.929688,0,254314,269563
a38089,NORTH DAKOTA,STARK,1334.765625,533961,490637,529062
a38091,NORTH DAKOTA,STEELE,712.2296875,388094,361562,366696
a38093,NORTH DAKOTA,STUTSMAN,2221.798438,988509,905063,931661
a38095,NORTH DAKOTA,TOWNER,1024.58125,504944,482969,550467
a38097,NORTH DAKOTA,TRAILL,861.96875,500069,515397,530327
a38099,NORTH DAKOTA,WALSH,1281.960938,648550,666776,713647
a38101,NORTH DAKOTA,WARD,2013.321875,980927,862332,843803
a38103,NORTH DAKOTA,WELLS,1271.079688,620670,559950,630468
a38105,NORTH DAKOTA,WILLIAMS,2077.454688,829171,845325,799770
a38000,NORTH DAKOTA,,70699.79,#N/A,#N/A,#N/A
a39001,OHIO,ADAMS,583.3390625,111373,106835,95690
a39003,OHIO,ALLEN,402.4953125,174309,168444,170421
a39005,OHIO,ASHLAND,422.9515625,131053,118576,109312
a39007,OHIO,ASHTABULA,701.94375,108307,112469,106255
a39009,OHIO,ATHENS,503.5734375,43854,43876,26217
a39011,OHIO,AUGLAIZE,401.3875,194494,198756,192248
a39013,OHIO,BELMONT,532.128125,71972,67756,42554
a39015,OHIO,BROWN,489.646875,147518,158943,173184
a39017,OHIO,BUTLER,467.2625,111728,105505,96442
a39019,OHIO,CARROLL,394.6171875,73168,75330,62189
a39021,OHIO,CHAMPAIGN,428.6453125,201077,179585,177052
a39023,OHIO,CLARK,396.590625,156911,143451,153465
a39025,OHIO,CLERMONT,452.4875,67887,84633,75839
a39027,OHIO,CLINTON,408.6859375,202260,212809,195889
a39029,OHIO,COLUMBIANA,531.9203125,103888,92651,87153
a39031,OHIO,COSHOCTON,563.91875,109945,103128,91868
a39033,OHIO,CRAWFORD,401.7875,208823,213617,200751
a39035,OHIO,CUYAHOGA,457.0609375,3052,1637,1219
a39037,OHIO,DARKE,598.09375,305794,308184,319890
a39039,OHIO,DEFIANCE,411.45625,170062,182593,202932
a39041,OHIO,DELAWARE,443.0921875,149124,139314,122444
a39043,OHIO,ERIE,251.5171875,80608,82521,75261
a39045,OHIO,FAIRFIELD,504.4296875,164902,153808,140666
a39047,OHIO,FAYETTE,406.3578125,227035,185016,197629
a39049,OHIO,FRANKLIN,532.1671875,71037,63961,50618
a39051,OHIO,FULTON,405.4453125,187139,180285,171973
a39053,OHIO,GALLIA,466.5296875,58901,51452,38060
a39055,OHIO,GEAUGA,400.165625,43028,37225,29541
a39057,OHIO,GREENE,413.721875,159269,146091,142281
a39059,OHIO,GUERNSEY,521.9078125,77550,63339,49036
a39061,OHIO,HAMILTON,405.9109375,23012,18839,12268
a39063,OHIO,HANCOCK,531.3609375,260075,240153,228555
a39065,OHIO,HARDIN,470.4125,224665,223644,230547
a39067,OHIO,HARRISON,402.340625,58236,56995,38737
a39069,OHIO,HENRY,416.0140625,232713,221865,218797
a39071,OHIO,HIGHLAND,553.146875,192517,207213,203208
a39073,OHIO,HOCKING,421.328125,26129,23026,16973
a39075,OHIO,HOLMES,422.4359375,122784,131697,103699
a39077,OHIO,HURON,491.475,206650,199433,189541
a39079,OHIO,JACKSON,420.3046875,46663,41104,33790
a39081,OHIO,JEFFERSON,409.38125,43328,35396,31688
a39083,OHIO,KNOX,525.4984375,163700,149728,142905
a39085,OHIO,LAKE,228.5421875,13907,11810,10126
a39087,OHIO,LAWRENCE,453.3890625,27122,24545,18110
a39089,OHIO,LICKING,682.85,188412,173246,169136
a39091,OHIO,LOGAN,458.4359375,194157,188839,168822
a39093,OHIO,LORAIN,491.1109375,112618,137482,103949
a39095,OHIO,LUCAS,340.19375,76944,73885,59085
a39097,OHIO,MADISON,466.7875,243014,224857,225382
a39099,OHIO,MAHONING,411.1328125,58905,57561,46353
a39101,OHIO,MARION,403.79375,211604,190068,189598
a39103,OHIO,MEDINA,421.3734375,84667,92522,73743
a39105,OHIO,MEIGS,430.0609375,44274,40788,28321
a39107,OHIO,MERCER,462.4515625,239741,243186,265784
a39109,OHIO,MIAMI,406.5703125,177688,164028,179034
a39111,OHIO,MONROE,455.5390625,53259,43292,29047
a39113,OHIO,MONTGOMERY,461.5171875,95245,86536,97463
a39115,OHIO,MORGAN,416.425,46221,42592,31263
a39117,OHIO,MORROW,406.0828125,137508,146760,134935
a39119,OHIO,MUSKINGUM,664.6421875,109788,101976,76091
a39121,OHIO,NOBLE,398.0203125,57826,49949,30284
