ANSI,State,County,sqmiles,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
a08023,COLORADO,COSTILLA,1227.104688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08025,COLORADO,CROWLEY,787.7390625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08027,COLORADO,CUSTER,738.6265625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08029,COLORADO,DELTA,1142.057813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08031,COLORADO,DENVER,153.353125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08033,COLORADO,DOLORES,1066.970313,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08035,COLORADO,DOUGLAS,840.178125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08037,COLORADO,EAGLE,1684.298438,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08041,COLORADO,EL PASO,2126.45625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08039,COLORADO,ELBERT,1850.782813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08043,COLORADO,FREMONT,1532.923438,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08045,COLORADO,GARFIELD,2947.05625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08047,COLORADO,GILPIN,149.871875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08049,COLORADO,GRAND,1846.242188,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08051,COLORADO,GUNNISON,3238.690625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08053,COLORADO,HINSDALE,1117.707813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08055,COLORADO,HUERFANO,1590.848438,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08057,COLORADO,JACKSON,1613.207813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08059,COLORADO,JEFFERSON,764.228125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08061,COLORADO,KIOWA,1767.742188,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08063,COLORADO,KIT CARSON,2160.821875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08067,COLORADO,LA PLATA,1691.946875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08065,COLORADO,LAKE,376.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08069,COLORADO,LARIMER,2595.995313,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08071,COLORADO,LAS ANIMAS,4772.610938,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08073,COLORADO,LINCOLN,2577.728125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08075,COLORADO,LOGAN,1838.596875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08077,COLORADO,MESA,3327.742188,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08079,COLORADO,MINERAL,875.71875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08081,COLORADO,MOFFAT,4742.254688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08083,COLORADO,MONTEZUMA,2030.996875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08085,COLORADO,MONTROSE,2240.639063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08087,COLORADO,MORGAN,1280.45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08089,COLORADO,OTERO,1261.946875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08091,COLORADO,OURAY,540.4703125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08093,COLORADO,PARK,2193.989063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08095,COLORADO,PHILLIPS,687.93125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08097,COLORADO,PITKIN,970.440625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08099,COLORADO,PROWERS,1638.3875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08101,COLORADO,PUEBLO,2386.139063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08103,COLORADO,RIO BLANCO,3220.975,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08105,COLORADO,RIO GRANDE,911.6140625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08107,COLORADO,ROUTT,2361.689063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08109,COLORADO,SAGUACHE,3168.425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08111,COLORADO,SAN JUAN,387.54375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08113,COLORADO,SAN MIGUEL,1286.501563,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08115,COLORADO,SEDGWICK,548.0453125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08117,COLORADO,SUMMIT,608.14375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08119,COLORADO,TELLER,557.0546875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08121,COLORADO,WASHINGTON,2518.06875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08123,COLORADO,WELD,3987.448438,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08125,COLORADO,YUMA,2364.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a08000,COLORADO,,104093.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a09001,CONNECTICUT,FAIRFIELD,625.89375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a09003,CONNECTICUT,HARTFORD,735.45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a09005,CONNECTICUT,LITCHFIELD,919.8984375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a09007,CONNECTICUT,MIDDLESEX,369.2640625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a09009,CONNECTICUT,NEW HAVEN,605.640625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a09011,CONNECTICUT,NEW LONDON,665.9453125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a09013,CONNECTICUT,TOLLAND,410.075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a09015,CONNECTICUT,WINDHAM,512.709375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a09015,CONNECTICUT,,5543.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a10001,DELAWARE,KENT,588.8171875,15600,0,0,0,76900,42000,85000,63000
a10003,DELAWARE,NEW CASTLE,425.5875,8400,0,0,0,29200,16000,28600,26000
a10005,DELAWARE,SUSSEX,937.4328125,24000,0,0,0,158900,142000,101400,86000
a10000,DELAWARE,,2489.27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12001,FLORIDA,ALACHUA,875.05,0,0,0,0,18000,2400,0,0
a12003,FLORIDA,BAKER,585.3578125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12005,FLORIDA,BAY,758.3625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12007,FLORIDA,BRADFORD,293.446875,0,0,0,0,500,0,0,0
a12009,FLORIDA,BREVARD,1018.048438,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12011,FLORIDA,BROWARD,1205.357813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12013,FLORIDA,CALHOUN,567.359375,0,0,0,0,31000,7400,2600,0
a12015,FLORIDA,CHARLOTTE,680.290625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12017,FLORIDA,CITRUS,583.7703125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12019,FLORIDA,CLAY,601.13125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12021,FLORIDA,COLLIER,2042.979688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12023,FLORIDA,COLUMBIA,796.5078125,0,0,0,0,5500,1200,0,0
a12027,FLORIDA,DE SOTO,637.1171875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12029,FLORIDA,DIXIE,704.015625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12031,FLORIDA,DUVAL,762.21875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12033,FLORIDA,ESCAMBIA,656.403125,0,0,0,0,34000,11500,2900,0
a12035,FLORIDA,FLAGLER,485.0515625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12037,FLORIDA,FRANKLIN,544.340625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12039,FLORIDA,GADSDEN,515.9046875,0,0,0,0,18000,1500,500,0
a12041,FLORIDA,GILCHRIST,348.8828125,0,0,0,0,4500,0,0,0
a12043,FLORIDA,GLADES,774.115625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12045,FLORIDA,GULF,553.328125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12047,FLORIDA,HAMILTON,514.871875,0,0,0,0,4500,0,0,0
a12049,FLORIDA,HARDEE,637.246875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12051,FLORIDA,HENDRY,1152.315625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12053,FLORIDA,HERNANDO,472.5046875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12055,FLORIDA,HIGHLANDS,1016.540625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12057,FLORIDA,HILLSBOROUGH,1019.4625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12059,FLORIDA,HOLMES,478.453125,0,0,0,0,31000,3400,900,0
a12061,FLORIDA,INDIAN RIVER,503.228125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12063,FLORIDA,JACKSON,914.8,0,0,0,0,81000,15400,5700,0
a12065,FLORIDA,JEFFERSON,597.70625,0,0,0,0,10000,2000,1000,0
a12067,FLORIDA,LAFAYETTE,542.8359375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12069,FLORIDA,LAKE,938.3046875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12071,FLORIDA,LEE,784.603125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12073,FLORIDA,LEON,666.8796875,0,0,0,0,4000,0,0,0
a12075,FLORIDA,LEVY,1118.33125,0,0,0,0,6500,0,0,0
a12077,FLORIDA,LIBERTY,835.834375,0,0,0,0,4000,0,0,0
a12079,FLORIDA,MADISON,691.7625,0,0,0,0,23000,7700,0,0
a12081,FLORIDA,MANATEE,743.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12083,FLORIDA,MARION,1580.196875,0,0,0,0,12500,0,0,0
a12085,FLORIDA,MARTIN,543.2015625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12086,FLORIDA,MIAMI-DADE,1893.3375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12087,FLORIDA,MONROE,996.88125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12089,FLORIDA,NASSAU,651.4640625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12091,FLORIDA,OKALOOSA,930.234375,0,0,0,0,28000,2300,300,0
a12093,FLORIDA,OKEECHOBEE,768.89375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12095,FLORIDA,ORANGE,906.7640625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12097,FLORIDA,OSCEOLA,1321.964063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12099,FLORIDA,PALM BEACH,1972.079688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12101,FLORIDA,PASCO,745.178125,0,0,0,0,2000,0,0,0
a12103,FLORIDA,PINELLAS,273.8234375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12105,FLORIDA,POLK,1797.810938,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12107,FLORIDA,PUTNAM,721.86875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12113,FLORIDA,SANTA ROSA,1010.8,0,0,0,0,44000,9600,1000,0
a12115,FLORIDA,SARASOTA,555.834375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12117,FLORIDA,SEMINOLE,307.9328125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12109,FLORIDA,ST. JOHNS,600.6265625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12111,FLORIDA,ST. LUCIE,572.4609375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12119,FLORIDA,SUMTER,545.590625,0,0,0,0,1000,0,0,0
a12121,FLORIDA,SUWANNEE,687.640625,0,0,0,0,9000,3700,0,0
a12123,FLORIDA,TAYLOR,1041.7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12125,FLORIDA,UNION,243.140625,0,0,0,0,2000,0,0,0
a12127,FLORIDA,VOLUSIA,1100.7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12129,FLORIDA,WAKULLA,606.6734375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a12131,FLORIDA,WALTON,1037.604688,0,0,0,0,48000,3200,800,0
a12133,FLORIDA,WASHINGTON,582.3296875,0,0,0,0,16000,3200,1100,0
a12133,FLORIDA,,65754.59,0,0,0,0,16000,3200,1100,0
a13001,GEORGIA,APPLING,507.0578125,0,0,0,0,14000,22000,2700,4600
a13003,GEORGIA,ATKINSON,339.3859375,0,0,0,0,10500,4500,1200,0
a13005,GEORGIA,BACON,253.5765625,0,0,0,0,11000,12000,1100,0
a13007,GEORGIA,BAKER,341.6796875,0,0,0,0,14000,5500,0,0
a13009,GEORGIA,BALDWIN,259.703125,0,0,0,0,1900,100,0,0
a13011,GEORGIA,BANKS,232.1046875,0,0,0,0,1500,500,0,0
a13013,GEORGIA,BARROW,160.15625,0,0,0,0,2200,100,0,0
a13015,GEORGIA,BARTOW,459.4109375,0,0,0,0,27000,11000,2500,2500
a13017,GEORGIA,BEN HILL,250.1171875,0,0,0,0,6100,1500,0,0
a13019,GEORGIA,BERRIEN,451.909375,0,0,0,0,24000,9500,2500,1700
a13021,GEORGIA,BIBB,249.23125,0,0,0,0,4400,1000,0,0
a13023,GEORGIA,BLECKLEY,215.8546875,0,0,0,0,22000,9000,2000,3800
a13025,GEORGIA,BRANTLEY,442.44375,0,0,0,0,890,300,0,0
a13027,GEORGIA,BROOKS,493.04375,0,0,0,0,33000,10500,1000,6900
a13029,GEORGIA,BRYAN,435.8953125,0,0,0,0,4100,3000,700,0
a13031,GEORGIA,BULLOCH,672.8109375,0,0,0,0,65500,47000,16000,7800
a13033,GEORGIA,BURKE,826.9609375,0,0,0,0,120500,36500,8000,8300
a13035,GEORGIA,BUTTS,184.628125,0,0,0,0,5700,200,0,0
a13037,GEORGIA,CALHOUN,280.7,0,0,0,0,16500,4000,0,0
a13039,GEORGIA,CAMDEN,613.1546875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a13043,GEORGIA,CANDLER,243.034375,0,0,0,0,22000,12600,2500,0
a13045,GEORGIA,CARROLL,498.971875,0,0,0,0,790,200,0,0
a13047,GEORGIA,CATOOSA,162.0109375,0,0,0,0,1200,300,0,0
a13049,GEORGIA,CHARLTON,773.615625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a13051,GEORGIA,CHATHAM,424.4,0,0,0,0,2400,400,0,0
a13053,GEORGIA,CHATTAHOOCHEE,248.7328125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a13055,GEORGIA,CHATTOOGA,313.3125,0,0,0,0,12000,2400,800,0
a13057,GEORGIA,CHEROKEE,421.6546875,0,0,0,0,1000,0,0,0
a13059,GEORGIA,CLARKE,119.2,0,0,0,0,4800,650,0,0
a13061,GEORGIA,CLAY,195.1375,0,0,0,0,4800,1000,0,0
a13063,GEORGIA,CLAYTON,141.5484375,0,0,0,0,830,800,0,0
a13065,GEORGIA,CLINCH,800.2921875,0,0,0,0,400,0,0,0
a13067,GEORGIA,COBB,339.4953125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a13069,GEORGIA,COFFEE,575.1375,0,0,0,0,30000,11000,1800,2900
a13071,GEORGIA,COLQUITT,544.15625,0,0,0,0,25500,16500,1000,0
a13073,GEORGIA,COLUMBIA,289.925,0,0,0,0,900,300,0,0
a13075,GEORGIA,COOK,227.1609375,0,0,0,0,25000,5700,0,0
a13077,GEORGIA,COWETA,440.878125,0,0,0,0,8600,400,0,0
a13079,GEORGIA,CRAWFORD,324.8953125,0,0,0,0,12000,3600,0,0
a13081,GEORGIA,CRISP,272.5671875,0,0,0,0,32500,15000,1300,0
a13083,GEORGIA,DADE,173.978125,0,0,0,0,300,100,0,0
a13085,GEORGIA,DAWSON,210.834375,0,0,0,0,140,300,0,0
a13089,GEORGIA,DE KALB,267.575,0,0,0,0,240,0,0,0
a13087,GEORGIA,DECATUR,596.790625,0,0,0,0,26500,4000,0,3800
a13091,GEORGIA,DODGE,495.9078125,0,0,0,0,38500,6000,1000,3600
a13093,GEORGIA,DOOLY,391.9421875,0,0,0,0,39500,18000,3500,6600
a13095,GEORGIA,DOUGHERTY,328.665625,0,0,0,0,8000,3200,0,0
a13097,GEORGIA,DOUGLAS,200.028125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a13099,GEORGIA,EARLY,511.3203125,0,0,0,0,29000,13000,1500,0
a13101,GEORGIA,ECHOLS,414.9546875,0,0,0,0,2500,500,0,0
a13103,GEORGIA,EFFINGHAM,477.684375,0,0,0,0,24500,6600,3000,3500
a13105,GEORGIA,ELBERT,351.0203125,0,0,0,0,16000,3500,500,0
a13107,GEORGIA,EMANUEL,680.5875,0,0,0,0,76000,30000,1100,0
a13109,GEORGIA,EVANS,182.85,0,0,0,0,16000,8500,1700,0
a13111,GEORGIA,FANNIN,385.609375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a13113,GEORGIA,FAYETTE,194.3390625,0,0,0,0,4000,400,0,0
a13115,GEORGIA,FLOYD,509.9046875,0,0,0,0,17500,9800,0,3400
a13117,GEORGIA,FORSYTH,224.025,0,0,0,0,510,0,0,0
a13119,GEORGIA,FRANKLIN,261.8953125,0,0,0,0,9100,1100,700,0
a13121,GEORGIA,FULTON,526.6421875,0,0,0,0,3600,0,0,0
a13123,GEORGIA,GILMER,426.696875,0,0,0,0,120,0,0,0
a13125,GEORGIA,GLASCOCK,143.7359375,0,0,0,0,11000,3000,0,0
a13127,GEORGIA,GLYNN,419.7484375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a13129,GEORGIA,GORDON,355.5328125,0,0,0,0,24500,8400,5200,3800
a13131,GEORGIA,GRADY,454.5328125,0,0,0,0,11500,9500,2200,4900
a13133,GEORGIA,GREENE,387.40625,0,0,0,0,400,0,0,0
a13135,GEORGIA,GWINNETT,430.3640625,0,0,0,0,2200,0,0,0
a13137,GEORGIA,HABERSHAM,276.734375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a13139,GEORGIA,HALL,392.7765625,0,0,0,0,260,0,0,0
a13141,GEORGIA,HANCOCK,470.5015625,0,0,0,0,3400,450,0,0
a13143,GEORGIA,HARALSON,282.121875,0,0,0,0,1600,800,700,0
a13145,GEORGIA,HARRIS,463.7703125,0,0,0,0,1900,0,0,0
a13147,GEORGIA,HART,232.240625,0,0,0,0,23500,5200,2600,0
a13149,GEORGIA,HEARD,296.0203125,0,0,0,0,1200,0,0,0
a13151,GEORGIA,HENRY,322.0140625,0,0,0,0,7600,2200,0,0
a13153,GEORGIA,HOUSTON,375.534375,0,0,0,0,37500,19000,5300,3300
a13155,GEORGIA,IRWIN,354.2359375,0,0,0,0,16000,6300,1000,1700
a13157,GEORGIA,JACKSON,339.65625,0,0,0,0,5100,1600,1100,0
a13159,GEORGIA,JASPER,368.253125,0,0,0,0,3000,0,0,0
a13161,GEORGIA,JEFF DAVIS,330.7515625,0,0,0,0,26500,12500,0,0
a13163,GEORGIA,JEFFERSON,526.4796875,0,0,0,0,70000,32000,7500,9400
a13165,GEORGIA,JENKINS,347.2765625,0,0,0,0,36500,15000,2000,2200
a13167,GEORGIA,JOHNSON,303.00625,0,0,0,0,33500,15600,2900,2600
a13169,GEORGIA,JONES,393.771875,0,0,0,0,720,0,1400,0
a13171,GEORGIA,LAMAR,183.4875,0,0,0,0,3600,1400,0,0
a13173,GEORGIA,LANIER,185.4390625,0,0,0,0,5000,5000,0,900
a13175,GEORGIA,LAURENS,807.275,0,0,0,0,65500,26000,8000,11200
a13177,GEORGIA,LEE,355.8125,0,0,0,0,21000,10300,500,0
a13179,GEORGIA,LIBERTY,488.75625,0,0,0,0,180,500,0,0
a13181,GEORGIA,LINCOLN,210.36875,0,0,0,0,110,0,0,0
a13183,GEORGIA,LONG,400.3328125,0,0,0,0,2800,2000,500,0
a13185,GEORGIA,LOWNDES,496.0203125,0,0,0,0,21000,16000,1700,0
a13187,GEORGIA,LUMPKIN,282.9890625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a13193,GEORGIA,MACON,400.6859375,0,0,0,0,62500,21500,2400,9600
a13195,GEORGIA,MADISON,282.2953125,0,0,0,0,16000,2000,1000,0
a13197,GEORGIA,MARION,365.9984375,0,0,0,0,4900,2100,1000,1500
a13189,GEORGIA,MCDUFFIE,257.5015625,0,0,0,0,6200,1000,0,0
a13191,GEORGIA,MCINTOSH,424.234375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a13199,GEORGIA,MERIWETHER,501.2171875,0,0,0,0,12000,1000,0,0
a13201,GEORGIA,MILLER,282.421875,0,0,0,0,16000,9000,0,0
a13205,GEORGIA,MITCHELL,511.815625,0,0,0,0,28000,13000,1100,2800
a13207,GEORGIA,MONROE,395.640625,0,0,0,0,1100,0,0,0
a13209,GEORGIA,MONTGOMERY,239.6265625,0,0,0,0,14500,6300,1400,3800
a13211,GEORGIA,MORGAN,347.6578125,0,0,0,0,8400,600,0,0
a13213,GEORGIA,MURRAY,344.4109375,0,0,0,0,8400,3200,1200,0
a13215,GEORGIA,MUSCOGEE,216.3453125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a13217,GEORGIA,NEWTON,271.68125,0,0,0,0,4900,1600,0,0
a13219,GEORGIA,OCONEE,184.321875,0,0,0,0,14000,1000,0,0
a13221,GEORGIA,OGLETHORPE,439.0359375,0,0,0,0,9900,500,0,0
a13223,GEORGIA,PAULDING,312.215625,0,0,0,0,300,0,0,0
a13225,GEORGIA,PEACH,150.2546875,0,0,0,0,23500,11200,1300,0
a13227,GEORGIA,PICKENS,232.0421875,0,0,0,0,430,0,0,0
a13229,GEORGIA,PIERCE,315.5,0,0,0,0,13500,11200,1400,2600
a13231,GEORGIA,PIKE,216.090625,0,0,0,0,12000,2600,0,0
a13233,GEORGIA,POLK,310.3265625,0,0,0,0,8000,3500,900,0
a13235,GEORGIA,PULASKI,247.63125,0,0,0,0,30500,10000,2000,0
a13237,GEORGIA,PUTNAM,344.571875,0,0,0,0,270,0,0,0
a13239,GEORGIA,QUITMAN,151.6015625,0,0,0,0,900,300,0,0
a13241,GEORGIA,RABUN,369.9890625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a13243,GEORGIA,RANDOLPH,428.2296875,0,0,0,0,11000,6000,2900,6700
a13245,GEORGIA,RICHMOND,324.0390625,0,0,0,0,12500,3400,600,0
a13247,GEORGIA,ROCKDALE,129.78125,0,0,0,0,780,0,0,0
a13249,GEORGIA,SCHLEY,166.903125,0,0,0,0,4600,1500,1000,0
a13251,GEORGIA,SCREVEN,645.0921875,0,0,0,0,80000,36500,9000,0
a13253,GEORGIA,SEMINOLE,235.2421875,0,0,0,0,20500,2500,900,2000
a13255,GEORGIA,SPALDING,196.4625,0,0,0,0,6300,2100,0,0
a13257,GEORGIA,STEPHENS,178.725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a13259,GEORGIA,STEWART,458.3609375,0,0,0,0,5600,1500,0,0
a13261,GEORGIA,SUMTER,482.690625,0,0,0,0,45500,21000,2000,0
a13263,GEORGIA,TALBOT,391.3796875,0,0,0,0,1200,0,0,0
a13265,GEORGIA,TALIAFERRO,194.6203125,0,0,0,0,330,0,0,0
a13267,GEORGIA,TATTNALL,479.3984375,0,0,0,0,27000,26000,12500,10300
a13269,GEORGIA,TAYLOR,376.684375,0,0,0,0,25500,7500,1200,5800
a13271,GEORGIA,TELFAIR,437.23125,0,0,0,0,23000,6500,1100,0
a13273,GEORGIA,TERRELL,335.4578125,0,0,0,0,23500,10700,1400,7700
a13275,GEORGIA,THOMAS,544.640625,0,0,0,0,38500,19000,1100,1900
a13277,GEORGIA,TIFT,259.3390625,0,0,0,0,11500,3200,900,500
a13279,GEORGIA,TOOMBS,364,0,0,0,0,19500,11000,2500,4000
a13281,GEORGIA,TOWNS,166.546875,0,0,0,0,300,0,0,0
a13283,GEORGIA,TREUTLEN,199.4390625,0,0,0,0,7300,5200,0,0
a13285,GEORGIA,TROUP,413.978125,0,0,0,0,1000,350,0,0
a13287,GEORGIA,TURNER,285.3859375,0,0,0,0,11500,2700,0,0
a13289,GEORGIA,TWIGGS,358.6546875,0,0,0,0,8700,3000,700,0
